id,title,imdb,date,author_name,author_id,lang,comment,releases,subscene_link,fileLink
735480,"Game of Thrones - Eighth Season",944947,"2019-05-14 06:57:00",SimkoSine,1210679,kurdish,"کوردی
1080mement
480web.msd","["Game.of.Thrones.S08E05.kurdish.1080p.Full.HD.WEB.MEMENTand480p.WEB.mSD.Farda.DL"]",game-of-thrones-eighth-season/kurdish/1984526,game-of-thrones-eighth-season/game-of-thrones-eighth-season_kurdish-1984526.zip
735506,"Game of Thrones - Eighth Season",944947,"2019-06-04 06:54:00",SimkoSine,1210679,kurdish,"هەموو ئەڵقەکانی وەرزی کۆتایی گات بە ژێرنووسی کوردی
@kurdishsub","["Memento mkvrage"]",game-of-thrones-eighth-season/kurdish/1995333,game-of-thrones-eighth-season/game-of-thrones-eighth-season_kurdish-1995333.zip
735519,"Game of Thrones - Eighth Season",944947,"2019-05-03 15:36:00",SimkoSine,1210679,kurdish,,"["game.of.thrones.s08e03.1080p.web.dl.hevc.x265"]",game-of-thrones-eighth-season/kurdish/1979161,game-of-thrones-eighth-season/game-of-thrones-eighth-season_kurdish-1979161.zip
735715,"Game of Thrones - Eighth Season",944947,"2019-05-27 11:40:00",SimkoSine,1210679,kurdish,"ئەڵقەی کۆتایی 
@kurdishsub","["Game.of.Thrones.S08E06.1080p.Full.HD.WEB.MEMENTO.Farda.DL"]",game-of-thrones-eighth-season/kurdish/1991775,game-of-thrones-eighth-season/game-of-thrones-eighth-season_kurdish-1991775.zip
735727,"Game of Thrones - Eighth Season",944947,"2019-05-27 14:59:00",SimkoSine,1210679,kurdish,"ئەڵقەی یەکی وەرزی هەشتی 
Game of Thrones","["Game.of.Thrones.S08E01.Kings.Landing.720p.AMZN.WEB-DL.DDP5.1.H.264-GoT"]",game-of-thrones-eighth-season/kurdish/1991843,game-of-thrones-eighth-season/game-of-thrones-eighth-season_kurdish-1991843.zip
736010,"Game of Thrones - Eighth Season",944947,"2019-04-29 05:27:00",SimkoSine,1210679,kurdish,,"["Game.of.Thrones.S08E03.480p.WEB.mSD.mkv"]",game-of-thrones-eighth-season/kurdish/1977042,game-of-thrones-eighth-season/game-of-thrones-eighth-season_kurdish-1977042.zip
744573,"Gangs of London - First Season",7661390,"2020-05-17 20:23:00",MASHKHAL,1025995,kurdish,"ژێرنووسی کوردی","["Gangs of London S1 E2"]",gangs-of-london/kurdish/2216831,gangs-of-london/gangs-of-london_kurdish-2216831.zip
745708,"Gantz: O",5923962,"2019-08-13 18:37:00",Sardar_Sabah,1154812,kurdish,"تێبینی/ ئەم ژێرنوسە تەنها لەگەڵ دۆبلاژی ئینگلیزیەکەدا دەگونجێت لەگەڵ ژاپۆنیەکە ناگونجێت
!وە تکایە مافی وەرگێڕ بپارێزە","["Gantz: O (2016)"]",gantz-o/kurdish/2032859,gantz-o/gantz-o_kurdish-2032859.zip
747426,Gattaca,119177,"2020-07-30 10:26:00",kardos.mshir,1276798,kurdish,"ژێرنووسی کوردی","["Gattaca.1997.720p.BrRip.x264.bitloks.YIFY"]",gattaca/kurdish/2262057,gattaca/gattaca_kurdish-2262057.zip
761099,"Girl on the Edge",3597448,"2016-08-15 23:51:00",bahmanpotter,1014415,kurdish,"فلیمی ژێر نوس کراوی کوردی","["Girl.on.the.Edge.2015.720p.HULU.WEBRip.AAC2.0.H.264-BTW (2)"]",girl-on-the-edge/kurdish/1388079,girl-on-the-edge/girl-on-the-edge_kurdish-1388079.zip
761104,"Girl on the Edge",3597448,"2016-08-15 23:55:00",bahmanpotter,1014415,kurdish,"فلیمی ژێر نوسکراوی کوردی Girl on the Edge (2015)","["Girl on the Edge (2015)"]",girl-on-the-edge/kurdish/1388080,girl-on-the-edge/girl-on-the-edge_HI_kurdish-1388080.zip
763127,Gladiator,172495,"2014-08-24 10:31:00",shorsh,873354,kurdish,kurdjernoos.blogfa.com,"["ŞORIŞ"]",gladiator/kurdish/969057,gladiator/gladiator_kurdish-969057.zip
763599,Gladiator,172495,"2014-04-22 09:00:00","kurdish pirate",846577,kurdish,"By:kurdish pirate","["by kurdish pirate"]",gladiator/kurdish/899118,gladiator/gladiator_HI_kurdish-899118.zip
764358,Glass,6823368,"2019-06-21 06:03:00",kurdish_sub,1217008,kurdish,"Telegram: @KurdishSub","["Glass.1080p"]",glass/kurdish/2003354,glass/glass_kurdish-2003354.zip
768818,"Goal II: Living the Dream",473360,"2019-09-12 21:17:00",yashar.tarq,1025432,kurdish,,"["Goal.2-Living.The.Dream[2007]DvDrip[Eng]-aXXo"]",goal-ii-living-the-dream/kurdish/2051231,goal-ii-living-the-dream/goal-ii-living-the-dream_kurdish-2051231.zip
768870,"Goal! The Dream Begins",380389,"2019-09-12 21:16:00",yashar.tarq,1025432,kurdish,,"["Goal!.The.Dream.Begins.2005.720p.BluRay.x264-[YTS.AG]"]",goal-the-dream-begins/kurdish/2051230,goal-the-dream-begins/goal-the-dream-begins_kurdish-2051230.zip
769117,"Goblin Slayer",0,"2019-09-28 16:44:00",heldn,1133438,kurdish,"ژێرنووسێکی سەرچاوە کراوە بۆ هەموو کەسێک و لایەنێک لەلایەن سایتی ئەنیمێ دۆلفین بۆ بەرهەمی زیاتر سەردانی سایتەکەمان بکەن https://news.anime-dolphin.net/","["Goblin Slayer Ep 10-11-12 Kurdish Sub (Anime-Dolphin)"]",goblin-slayer/kurdish/2060152,goblin-slayer/goblin-slayer_kurdish-2060152.zip
769159,"Goblin Slayer",0,"2019-09-27 15:35:00",heldn,1133438,kurdish,"ژێرنووسێکی سەرچاوە کراوە بۆ هەموو کەسێک و لایەنێک لەلایەن سایتی ئەنیمێ دۆلفین بۆ بەرهەمی زیاتر سەردانی سایتەکەمان بکەن https://news.anime-dolphin.net/","["Goblin Slayer Ep 7-8-9 Kurdish Sub (Anime-Dolphin)"]",goblin-slayer/kurdish/2059515,goblin-slayer/goblin-slayer_kurdish-2059515.zip
769231,"Goblin Slayer",0,"2019-09-26 00:46:00",heldn,1133438,kurdish,"ژێرنووسێکی سەرچاوە کراوە بۆ هەموو کەسێک و لایەنێک لەلایەن سایتی ئەنیمێ دۆلفین
بۆ بەرهەمی زیاتر سەردانی سایتەکەمان بکەن 
https://news.anime-dolphin.net/","["Goblin Slayer Ep 4-5-6 Kurdish Sub (Anime-Dolphin)"]",goblin-slayer/kurdish/2058248,goblin-slayer/goblin-slayer_kurdish-2058248.zip
769380,"Goblin Slayer",0,"2019-09-24 18:21:00",heldn,1133438,kurdish,"ژێرنووسێکی سەرچاوە کراوە بۆ هەموو کەسێک و لایەنێک لەلایەن سایتی ئەنیمێ دۆلفین
بۆ بەرهەمی زیاتر سەردانی سایتەکەمان بکەن 
https://news.anime-dolphin.net/","["Goblin Slayer Ep 1-2-3 Kurdish Sub (Anime-Dolphin)"]",goblin-slayer/kurdish/2057538,goblin-slayer/goblin-slayer_kurdish-2057538.zip
778011,"Golmaal Again",1806913,"2018-04-07 07:14:00",,1131117,kurdish,,[],golmaal-again/kurdish/1752251,golmaal-again/golmaal-again_kurdish-1752251.zip
781979,"Good Job (Gutjap / 굿잡)",0,"2022-09-21 14:58:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Good.Job.E05.220907.720p.WEB-DL.PandaMoon"]",good-job-gutjap/kurdish/2890379,good-job-gutjap/good-job-gutjap_kurdish-2890379.zip
781984,"Good Job (Gutjap / 굿잡)",0,"2022-09-20 07:15:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Good.Job.E04.220901.720p"]",good-job-gutjap/kurdish/2889329,good-job-gutjap/good-job-gutjap_kurdish-2889329.zip
781993,"Good Job (Gutjap / 굿잡)",0,"2022-09-06 13:21:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Good.Job.E02.220825.1080p.WEB-DL.PandaMoon"]",good-job-gutjap/kurdish/2877614,good-job-gutjap/good-job-gutjap_kurdish-2877614.zip
782016,"Good Job (Gutjap / 굿잡)",0,"2022-09-08 12:10:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Good.Job.E03.220831.720p-NEXT"]",good-job-gutjap/kurdish/2879390,good-job-gutjap/good-job-gutjap_kurdish-2879390.zip
782026,"Good Job (Gutjap / 굿잡)",0,"2022-09-05 14:32:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Good.Job.E01.220824.1080p.WEB-DL.PandaMoon"]",good-job-gutjap/kurdish/2877087,good-job-gutjap/good-job-gutjap_kurdish-2877087.zip
782041,"Good Job (Gutjap / 굿잡)",0,"2022-09-04 17:10:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Good.Job.S1 E 1 720p "]",good-job-gutjap/kurdish/2876421,good-job-gutjap/good-job-gutjap_kurdish-2876421.zip
796097,"Gravity Falls - Second Season",1865718,"2022-07-13 04:47:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E8"]",gravity-falls-second-season/kurdish/2831283,gravity-falls-second-season/gravity-falls-second-season_kurdish-2831283.zip
796099,"Gravity Falls - Second Season",1865718,"2022-07-13 04:46:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E7"]",gravity-falls-second-season/kurdish/2831282,gravity-falls-second-season/gravity-falls-second-season_kurdish-2831282.zip
796102,"Gravity Falls - Second Season",1865718,"2022-08-04 18:15:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E12"]",gravity-falls-second-season/kurdish/2852219,gravity-falls-second-season/gravity-falls-second-season_kurdish-2852219.zip
796109,"Gravity Falls - Second Season",1865718,"2022-07-09 19:00:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E3"]",gravity-falls-second-season/kurdish/2826947,gravity-falls-second-season/gravity-falls-second-season_kurdish-2826947.zip
796110,"Gravity Falls - Second Season",1865718,"2022-10-20 11:48:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Gravity Falls S2 E17"]",gravity-falls-second-season/kurdish/2913804,gravity-falls-second-season/gravity-falls-second-season_kurdish-2913804.zip
796116,"Gravity Falls - Second Season",1865718,"2022-07-08 13:04:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E2"]",gravity-falls-second-season/kurdish/2825085,gravity-falls-second-season/gravity-falls-second-season_kurdish-2825085.zip
796134,"Gravity Falls - Second Season",1865718,"2022-07-09 19:03:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E4"]",gravity-falls-second-season/kurdish/2826951,gravity-falls-second-season/gravity-falls-second-season_kurdish-2826951.zip
796152,"Gravity Falls - Second Season",1865718,"2022-10-10 19:38:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E15"]",gravity-falls-second-season/kurdish/2905026,gravity-falls-second-season/gravity-falls-second-season_kurdish-2905026.zip
796156,"Gravity Falls - Second Season",1865718,"2022-09-24 12:14:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E14"]",gravity-falls-second-season/kurdish/2892582,gravity-falls-second-season/gravity-falls-second-season_kurdish-2892582.zip
796183,"Gravity Falls - Second Season",1865718,"2022-07-30 12:37:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E10"]",gravity-falls-second-season/kurdish/2848014,gravity-falls-second-season/gravity-falls-second-season_kurdish-2848014.zip
796199,"Gravity Falls - Second Season",1865718,"2022-07-10 07:40:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E5"]",gravity-falls-second-season/kurdish/2827654,gravity-falls-second-season/gravity-falls-second-season_kurdish-2827654.zip
796370,"Gravity Falls - Second Season",1865718,"2022-11-07 16:09:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E18"]",gravity-falls-second-season/kurdish/2927423,gravity-falls-second-season/gravity-falls-second-season_kurdish-2927423.zip
796399,"Gravity Falls - Second Season",1865718,"2022-07-14 19:00:00",AyubTahseen,1435868,kurdish,https://ww1.123movies-official.net/tv/watch-gravity-falls-online-39288.43335,"["Gravity Falls S2 E9"]",gravity-falls-second-season/kurdish/2833355,gravity-falls-second-season/gravity-falls-second-season_kurdish-2833355.zip
796401,"Gravity Falls - Second Season",1865718,"2022-07-11 09:12:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E6"]",gravity-falls-second-season/kurdish/2829025,gravity-falls-second-season/gravity-falls-second-season_kurdish-2829025.zip
796687,"Gravity Falls - Second Season",1865718,"2022-07-07 19:34:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E1"]",gravity-falls-second-season/kurdish/2824168,gravity-falls-second-season/gravity-falls-second-season_kurdish-2824168.zip
796764,"Gravity Falls - Second Season",1865718,"2022-10-12 16:24:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Gravity Falls S2 E16"]",gravity-falls-second-season/kurdish/2907102,gravity-falls-second-season/gravity-falls-second-season_kurdish-2907102.zip
796778,"Gravity Falls - Second Season",1865718,"2022-08-18 12:37:00",AyubTahseen,1435868,kurdish,,"["Gravity Falls S2 E13"]",gravity-falls-second-season/kurdish/2862809,gravity-falls-second-season/gravity-falls-second-season_kurdish-2862809.zip
797412,"Gravity Falls - Second Season",1865718,"2022-08-03 15:43:00",AyubTahseen,1435868,kurdish,Ayub,"["Gravity Falls S2 E11"]",gravity-falls-second-season/kurdish/2851397,gravity-falls-second-season/gravity-falls-second-season_kurdish-2851397.zip
797650,"Great Expectations",119223,"2014-04-22 09:02:00","kurdish pirate",846577,kurdish,"BY:kurdish pirate","["BY:kurdish pirate"]",great-expectations/kurdish/899120,great-expectations/great-expectations_HI_kurdish-899120.zip
798400,"Green Book",6966692,"2019-07-24 16:32:00",kurdish_sub,1217008,kurdish,Telegram:@KurdishSub,"["Green Book 2018.MkvCage"]",green-book/kurdish/2020907,green-book/green-book_kurdish-2020907.zip
799730,"Green Zone",947810,"2012-02-05 11:44:00",Hemin_Agha,618468,kurdish,"by Hemin M Agha","["Green Zone 720 HD"]",green-zone/kurdish/536106,green-zone/green-zone_HI_kurdish-536106.zip
800382,"Grenseland aka Borderliner - First Season",7468900,"2022-07-06 07:57:00",NahroStar,1237237,kurdish,"وەرگێڕان: نەهرۆ ستار","["Grenseland (Borderliner) - 01x01 - Episode 1.CiELOS.kurdish"]",grenseland-aka-borderliner-first-season/kurdish/2822634,grenseland-aka-borderliner-first-season/grenseland-aka-borderliner-first-season_kurdish-2822634.zip
800447,"Grenseland aka Borderliner - First Season",7468900,"2022-07-06 07:59:00",NahroStar,1237237,kurdish,"وەرگێڕانی: نەهرۆ ستار","["Grenseland (Borderliner) - season 1 [Ep02 - Ep04]"]",grenseland-aka-borderliner-first-season/kurdish/2822635,grenseland-aka-borderliner-first-season/grenseland-aka-borderliner-first-season_kurdish-2822635.zip
813311,Gwen,5149490,"2019-12-15 01:51:00",Rasti.Ebas.Doski,1273708,kurdish,"G W E N  bi kurdî","["Gwen 2019 Kurdish subtitle Kurdish"]",gwen/kurdish/2108441,gwen/gwen_kurdish-2108441.zip
815695,Haider,3390572,"2016-11-09 13:59:00",Arya_Group,1015558,kurdish,"ژێرنووسی کوردی فیلمی 'حەیدەر ٢٠١٦'","["Haider"]",haider/kurdish/1442036,haider/haider_kurdish-1442036.zip
817813,"Hai to Gensou no Grimgar (Grimgar of Fantasy and Ash / 灰と幻想のグリムガル)",5341430,"2023-09-02 15:29:00",s1po0,1416150,kurdish,"Snap: s1po0
Tiktok: s1po0","["Grimgar: Ashes and Illusions episode 1",hai-to-gensou-no-grimgar/kurdish/3163913,hai-to-gensou-no-grimgar/hai-to-gensou-no-grimgar_kurdish-3163913.zip
818249,Hala,6348410,"2019-12-13 05:24:00",Rasti.Ebas.Doski,1273708,kurdish,Hala,"["Hala 2019"]",hala/kurdish/2107259,hala/hala_kurdish-2107259.zip
823105,Hanna,993842,"2013-12-13 17:25:00",barz_namet,815683,kurdish,maybebarez@gmail.com,"["hanna 2011"]",hanna/kurdish/832478,hanna/hanna_kurdish-832478.zip
862907,Hero,4467202,"2018-04-07 07:14:00",,1131117,kurdish,,[],hero-2015-1/kurdish/1752253,hero-2015-1/hero-2015-1_kurdish-1752253.zip
862912,Hero,4467202,"2016-05-17 19:30:00",OsmSUB,996479,kurdish,"ژێرنووسی كوردی فیلمی (پاڵه‌وان 2015) له‌لایه‌ن Osman Shexani","["HERO (2015) Kurdish BLURAY Subtitle EXCLUSIVE"]",hero-2015-1/kurdish/1336640,hero-2015-1/hero-2015-1_kurdish-1336640.zip
865029,"Heroes - First Season",813715,"2009-08-17 04:07:00",kurdish-subtitle,225587,kurdish,,"["Heroes S01E23 How to Stop An Exploding Man Kurdish Subtitle By Ozhen Aras"]",heroes--first-season/kurdish/249499,heroes--first-season/heroes--first-season_HI_kurdish-249499.zip
866306,Heropanti,3142232,"2018-04-07 07:15:00",,1131117,kurdish,,[],heropanti/kurdish/1752255,heropanti/heropanti_kurdish-1752255.zip
866325,Heropanti,3142232,"2016-05-02 18:26:00",OsmSUB,996479,kurdish,"ژێرنووسی كوردی فیلمی هیندی (پاڵه‌وان) له‌لایه‌ن Osman Shexani","["Heropanti (2014) Kurdish DVDrip Subtitle EXCLUSIVE"]",heropanti/kurdish/1326085,heropanti/heropanti_kurdish-1326085.zip
880259,Hitman,465494,"2009-07-22 05:12:00",Twana-Scorpion,215382,kurdish,"viva Kurdistan","["Hitman-kurdish-sub"]",hitman/kurdish/243165,hitman/hitman_kurdish-243165.zip
883266,Home,2224026,"2016-05-02 18:30:00",OsmSUB,996479,kurdish,"ژێرنووسی كوردی فیلمی ئه‌نیمه‌یشنی (نیشتیمان) له‌لایه‌ن Osman Shexani","["Home (2015) Kurdish BLURAY Subtitle EXCLUSIVE"]",home-2015/kurdish/1326087,home-2015/home-2015_kurdish-1326087.zip
883883,"Home Alone",99785,"2018-08-15 10:39:00",AwatRahim,1158292,kurdish,,"["Home.Alone.1990.1080p-720pKURDISH "]",home-alone/kurdish/1824619,home-alone/home-alone_kurdish-1824619.zip
883960,"Home Alone",99785,"2016-11-09 13:48:00",Arya_Group,1015558,kurdish,"ژێرنووسی کوردی فیلمی بە تەنها لە ماڵ ١٩٩٠","["Home alone 1990"]",home-alone/kurdish/1442030,home-alone/home-alone_kurdish-1442030.zip
883971,"Home Alone",99785,"2022-07-31 00:40:00",bahmanpotter,1014415,kurdish,"کوردموڤی
www.kurdmovie.net","["Home.Alone.1990.BluRay.720p.DTS.x264-3Li ", "Home.Alone.1990.BluRay.1080p.DTS.x264-3Li", "Home.Alone.1990.BluRay.720p.DTS.x264-SharePirate", "Home.Alone.1990.Bluray.720p-SharePirate", "Home.Alone.1990.BluRay.720p.DTS.2Audio.x264-CHD", "Home.Alone.1990.720p.BluRay.x264-SiNNERS", "Home.Alone.1990.BRRip.X264.AC3-PLAYNOW", "Home.Alone.1990.720p.BluRay.x264.YIFY", "Home.Alone.1990.1080p.BluRay.x264.YIFY"]",home-alone/kurdish/2848564,home-alone/home-alone_kurdish-2848564.zip
884034,"Home Before Dark - First Season",6053512,"2020-05-17 20:10:00",MASHKHAL,1025995,kurdish,"ژێرنووسی کوردی","["Home before dark S1 E3"]",home-before-dark-season-one/kurdish/2216822,home-before-dark-season-one/home-before-dark-season-one_kurdish-2216822.zip
897635,"Hotarubi no Mori e (To the Forest of Firefly Lights / 蛍火の杜へ)",2061702,"2023-04-06 14:54:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Hotarubi no Mori e (BDRip.HEVC.1080P.YUV420P10.QAAC)"]",hotarubi-no-mori-e-2011/kurdish/3061829,hotarubi-no-mori-e-2011/hotarubi-no-mori-e-2011_kurdish-3061829.zip
900549,"House M.D. - First Season",412142,"2021-11-19 09:16:00",Mhamad_Dlshad,1163947,kurdish,"تكایه‌ له‌كاتی بڵاوكردنه‌وه‌، ناوه‌كه‌م لامه‌به‌","["House M.d.s01.e01"]",house-md--first-season/kurdish/2624571,house-md--first-season/house-md--first-season_kurdish-2624571.zip
903334,"House of Cards - First Season",1856010,"2020-05-05 01:14:00",Mhamad_Dlshad,1163947,kurdish,"وەرگێڕانی: محمد دێڤ","["House.Of.Cards.2013.S01E02 (DEV)"]",house-of-cards-first-season/kurdish/2206938,house-of-cards-first-season/house-of-cards-first-season_kurdish-2206938.zip
906187,"House of the Dragon - First Season",11198330,"2022-10-04 21:30:00",bahmanpotter,1014415,kurdish,,"["house.of.the.dragon.s01e07.2160p.web.h265-glhf.ckb"]",house-of-the-dragon-first-season/kurdish/2901213,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2901213.zip
906194,"House of the Dragon - First Season",11198330,"2022-09-12 16:57:00",bahmanpotter,1014415,kurdish,,"["house.of.the.dragon.s01e04.hdr.2160p.web.h265-cakes.ckb"]",house-of-the-dragon-first-season/kurdish/2882828,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2882828.zip
906220,"House of the Dragon - First Season",11198330,"2022-10-17 17:14:00",bahmanpotter,1014415,kurdish,,"["House.of.the.Dragon.S01E09.The.Green.Council.2160p.HMAX.WEB-DL.DDP5.1-SMURF"]",house-of-the-dragon-first-season/kurdish/2911370,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2911370.zip
906245,"House of the Dragon - First Season",11198330,"2022-08-21 23:49:00",bahmanpotter,1014415,kurdish,,"["House.of.the.Dragon.S01E01.The.Heirs.of.the.Dragon.1080p.WEB-DL.DD5.1.H.264-MiU"]",house-of-the-dragon-first-season/kurdish/2865391,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2865391.zip
906281,"House of the Dragon - First Season",11198330,"2022-10-22 03:22:00",bahmanpotter,1014415,kurdish,,"["House.Of.The.Dragon.S01E10.1080p.WEBRip.x264-NOGRP[TGx]"]",house-of-the-dragon-first-season/kurdish/2915177,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2915177.zip
906485,"House of the Dragon - First Season",11198330,"2022-10-11 22:00:00",bahmanpotter,1014415,kurdish,,"["House.of.the.Dragon.S01E08.The.Lord.of.the.Tides.2160p.HMAX.WEB-DL.DDP5.1.Atmos.HDR.H.265-SMURF.ckb"]",house-of-the-dragon-first-season/kurdish/2906164,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2906164.zip
906718,"House of the Dragon - First Season",11198330,"2022-08-31 16:19:00",bahmanpotter,1014415,kurdish,,"["House.of.the.Dragon.S01E02.The.Rogue.Prince.2160p.WEB-DL.x265.HDR.DV.DD 5.1-Atmos-Pahe.in"]",house-of-the-dragon-first-season/kurdish/2872459,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2872459.zip
906721,"House of the Dragon - First Season",11198330,"2022-09-06 16:51:00",bahmanpotter,1014415,kurdish,"بۆزیاتر سەردانی سایتی کوردموڤی بکەن
www.kurdmovie.net","["house.of.the.dragon.s01e03.1080p.web.h264-cakes.ckb"]",house-of-the-dragon-first-season/kurdish/2877706,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2877706.zip
906765,"House of the Dragon - First Season",11198330,"2022-09-27 02:26:00",bahmanpotter,1014415,kurdish,,"["House.of.the.Dragon.S01E06.The.Princess.and.the.Queen.2160p.HMAX.WEB-DL.DDP5.1.Atmos.HDR.H.265-SMURF.ckb"]",house-of-the-dragon-first-season/kurdish/2894745,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2894745.zip
906790,"House of the Dragon - First Season",11198330,"2022-09-19 17:38:00",bahmanpotter,1014415,kurdish,,"["House.of.the.Dragon.S01E05.We.Light.the.Way.2160p.HMAX.WEB-DL.DDP5.1.Atmos.HDR.H.265-SMURF.ckb"]",house-of-the-dragon-first-season/kurdish/2888883,house-of-the-dragon-first-season/house-of-the-dragon-first-season_kurdish-2888883.zip
917756,"How to Train Your Dragon",892769,"2015-08-11 18:52:00","Ahmed Calo",949500,kurdish,"How to Train Your Dragon (2010) by Ahmed Calo","["How to Train Your Dragon (2010) by Ahmed Calo"]",how-to-train-your-dragon/kurdish/1168440,how-to-train-your-dragon/how-to-train-your-dragon_kurdish-1168440.zip
923776,"Hunters - First Season",7456722,"2020-05-17 20:29:00",MASHKHAL,1025995,kurdish,"ژێرنووسی کوردی","["Hunters S1 E8"]",hunters-first-season/kurdish/2216837,hunters-first-season/hunters-first-season_kurdish-2216837.zip
930359,"I Am Number Four",1464540,"2013-12-12 20:46:00",barz_namet,815683,kurdish,"وەرگێـــران و ژیـرنویس:
maybebarez@gmail .com","["i am number four 2011 DVD Rip"]",i-am-number-four/kurdish/831998,i-am-number-four/i-am-number-four_kurdish-831998.zip
951725,Immortals,1253864,"2016-09-02 11:57:00",Dawrandllan,1017099,kurdish,"وه‌رگێڕ: دڵان خۆشناو
نیگا موڤیس
تێبینی: ئه‌م ژێرنووسه‌ ساڵه‌كانی 2011 وه‌رمگێڕاوه‌ ئێستا به‌ شێوازی نوێ و مۆدێرنتر ژێرنووس بۆ فیلمه‌كان ده‌كه‌م","["Immortals.2011.DVDScr.XviD.AC3"]",immortals-2011/kurdish/1397220,immortals-2011/immortals-2011_kurdish-1397220.zip
952338,Imperium,4781612,"2016-11-09 13:52:00",Arya_Group,1015558,kurdish,"ژێرنووسی کوردی فیلمی 'ئیمپریالی' ٢٠١٦","["Imperium (2016)"]",imperium/kurdish/1442032,imperium/imperium_kurdish-1442032.zip
960670,"Incredible Love (Kambakkht Ishq)",1144804,"2016-09-02 11:59:00",Dawrandllan,1017099,kurdish,"وه‌رگێڕ: دڵان خۆشناو
نیگا موڤیس
تێبینی: ئه‌م ژێرنووسه‌ ساڵه‌كانی 2011 وه‌رمگێڕاوه‌ ئێستا به‌ شێوازی نوێ و مۆدێرنتر ژێرنووس بۆ فیلمه‌كان ده‌كه‌م","["Kambakkht.Ishq.2009.720p.BluRay.DD5.1.x264-u064"]",incredible-love-kambakkht-ishq/kurdish/1397222,incredible-love-kambakkht-ishq/incredible-love-kambakkht-ishq_kurdish-1397222.zip
965442,"Infinite Dendrogram",11295582,"2023-07-17 21:33:00",s1po0,1416150,kurdish,,"["Infinite Dendrogram   Snap:s1po0"]",infinite-dendrogram/kurdish/3130312,infinite-dendrogram/infinite-dendrogram_kurdish-3130312.zip
985989,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too / Iseleve)",0,"2023-06-13 10:50:00",kurdsubtitle,1409096,kurdish,,"["Isekai de Cheat Skill ep11.... kurdish"]",isekai-de-cheat-skill-wo-te-ni-shita-ore-wa-genjitsu-sekai-wo-mo-musou-suru-level-up-wa-jinsei-wo-kaeta-i-got-a-cheat-skill-in-another-world-and-became-unrivaled-in-the-real-world-too-iseleve/kurdish/3107891,isekai-de-cheat-skill-wo-te-ni-shita-ore-wa-genjitsu-sekai-wo-mo-musou-suru-level-up-wa-jinsei-wo-kaeta-i-got-a-cheat-skill-in-another-world-and-became-unrivaled-in-the-real-world-too-iseleve/isekai-de-cheat-skill-wo-te-ni-shita-ore-wa-genjitsu-sek_kurdis
